# Time-averaged data for fix velpos
# TimeStep v_vcmx v_vcmy v_vcmz v_xcmx v_xcmy v_xcmz
2193610 1.78726e-05 -0.000270657 0.00212409 5.17065 15.9679 -60.2741
2193620 -0.00251481 -0.000105934 0.00240438 5.1587 15.9651 -60.2514
2193630 -0.00497269 0.000808317 0.002852 5.12062 15.9684 -60.2255
2193640 -0.00624262 0.00130302 0.0035913 5.06335 15.9797 -60.1933
2193650 -0.00638138 0.00102554 0.00400306 4.99957 15.992 -60.1548
2193660 -0.0061252 1.64369e-05 0.00389611 4.93699 15.9977 -60.115
2193670 -0.00595603 -0.00140485 0.00356765 4.87672 15.9909 -60.0776
2193680 -0.00577741 -0.00268696 0.00325896 4.81784 15.9701 -60.0436
2193690 -0.0052862 -0.00330213 0.00298905 4.7623 15.9395 -60.0121
2193700 -0.00465139 -0.00358559 0.00231438 4.71259 15.9051 -59.9853
2193710 -0.00409836 -0.0040941 0.00150331 4.66896 15.8671 -59.9663
2193720 -0.00352052 -0.00525035 0.00072429 4.63067 15.8211 -59.955
2193730 -0.00276262 -0.00702844 -0.000441204 4.59929 15.7599 -59.9533
2193740 -0.00242774 -0.00847536 -0.0015355 4.57392 15.6816 -59.9636
2193750 -0.00235677 -0.00891019 -0.00209737 4.54971 15.5939 -59.9821
2193760 -0.00183931 -0.00876218 -0.00252108 4.52854 15.5053 -60.005
2193770 -0.00135087 -0.00832476 -0.00349892 4.51261 15.4196 -60.0343
2193780 -0.000541047 -0.00775756 -0.00515306 4.50266 15.339 -60.0776
2193790 0.000607888 -0.00609581 -0.0059449 4.50303 15.2681 -60.1344
2193800 0.00176265 -0.00299951 -0.00514094 4.51461 15.2222 -60.1909
2193810 0.0032771 -0.000602799 -0.00401527 4.5397 15.2056 -60.2363
2193820 0.00442363 0.00033851 -0.00354032 4.57885 15.2052 -60.2735
2193830 0.00505403 0.000333206 -0.00346543 4.62634 15.2093 -60.3084
2193840 0.00550343 -0.000397734 -0.0033269 4.67951 15.2094 -60.3425
2193850 0.00533289 -0.00133087 -0.00295121 4.7342 15.2007 -60.3744
2193860 0.00514451 -0.00161487 -0.00187306 4.78619 15.185 -60.3988
2193870 0.00524179 -0.000973635 -0.00089559 4.83807 15.1715 -60.4123
2193880 0.00514163 0.000144553 -0.000270214 4.89044 15.167 -60.418
2193890 0.00400781 0.00158054 0.000728395 4.93746 15.1756 -60.4164
2193900 0.00157941 0.00233294 0.00192348 4.966 15.1963 -60.4025
2193910 -0.000652708 0.0017948 0.00195411 4.9699 15.2178 -60.3823
2193920 -0.00190032 0.000834067 0.0019139 4.95625 15.2307 -60.3635
2193930 -0.00209016 0.000697744 0.00281481 4.93537 15.2376 -60.3408
2193940 -0.00124978 0.00084964 0.00416492 4.91786 15.2456 -60.3055
2193950 0.000257927 0.000735514 0.00423938 4.91264 15.2535 -60.2618
2193960 0.00209318 0.000864079 0.00235848 4.92404 15.2611 -60.2277
2193970 0.00375865 0.00135804 0.000405009 4.95396 15.2723 -60.2146
2193980 0.00468318 0.00130145 -7.86883e-05 4.99652 15.2859 -60.215
2193990 0.00538101 0.00204219 0.00171389 5.04728 15.3013 -60.208
2194000 0.00489842 0.00328519 0.00371822 5.10003 15.3287 -60.1801
2194010 0.00325112 0.00286686 0.00328186 5.14118 15.3612 -60.1417
2194020 0.00136615 0.0012319 -0.000521098 5.16479 15.382 -60.1265
2194030 -0.00109667 -0.000674673 -0.00419177 5.16576 15.385 -60.151
2194040 -0.00206266 -0.00202075 -0.00632445 5.14852 15.3702 -60.2052
2194050 -0.0022892 -0.00157717 -0.00642304 5.12685 15.3508 -60.2708
2194060 -0.00248908 -0.000955167 -0.00477197 5.10253 15.3394 -60.3275
2194070 -0.00171806 -0.00183375 -0.0037382 5.08048 15.3262 -60.3687
2194080 0.000166473 -0.00278866 -0.00365381 5.07194 15.3026 -60.4057
2194090 0.00213554 -0.00276033 -0.0027436 5.08408 15.2738 -60.4387
2194100 0.0032011 -0.0019236 -0.000962513 5.11146 15.2501 -60.4575
2194110 0.00363215 -0.000822034 0.000452815 5.14612 15.2362 -60.4593
2194120 0.00337303 0.000337235 0.00103538 5.18183 15.2339 -60.4514
2194130 0.00213675 0.00116949 0.00157312 5.21034 15.2418 -60.4386
2194140 -1.03947e-06 0.00152282 0.00211643 5.22144 15.2555 -60.4199
2194150 -0.0019929 0.00203674 0.00221497 5.21079 15.2729 -60.3978
2194160 -0.00260966 0.00286371 0.0018939 5.18621 15.2974 -60.3771
2194170 -0.00155278 0.00365835 0.0018032 5.16438 15.33 -60.3591
2194180 -0.00019849 0.00440328 0.002229 5.15609 15.3705 -60.3391
2194190 0.000162181 0.00487279 0.00197513 5.15704 15.4168 -60.3169
2194200 -0.000779687 0.00578838 0.000357263 5.15477 15.4699 -60.3041
2194210 -0.0017896 0.00613529 -0.00196195 5.14131 15.5305 -60.3122
2194220 -0.00181319 0.00560712 -0.00375351 5.12235 15.5896 -60.3414
2194230 -0.000539957 0.00483138 -0.00540291 5.10934 15.6418 -60.3869
2194240 0.00149598 0.00449852 -0.00678907 5.11437 15.6877 -60.4488
2194250 0.00250063 0.00491179 -0.00647934 5.13539 15.7344 -60.5168
2194260 0.00310464 0.00551682 -0.00488671 5.16307 15.7866 -60.5741
2194270 0.00432132 0.00576804 -0.0033436 5.19976 15.8435 -60.6148
2194280 0.00546426 0.00555198 -0.00262194 5.24923 15.9004 -60.6437
2194290 0.00581574 0.00499424 -0.00270091 5.30626 15.9534 -60.67
2194300 0.0057247 0.00391106 -0.00253887 5.36415 15.9985 -60.6968
2194310 0.00525561 0.00268099 -0.00197469 5.41955 16.0311 -60.7194
2194320 0.00420661 0.00194291 -0.00181067 5.46726 16.0539 -60.7376
2194330 0.002957 0.00136059 -0.00249391 5.50307 16.0704 -60.7585
2194340 0.00144828 0.000640988 -0.00347024 5.52568 16.0806 -60.7886
2194350 -0.00109653 -0.00019003 -0.00367892 5.52839 16.0828 -60.8251
2194360 -0.00400946 -0.000808607 -0.00308876 5.50242 16.0776 -60.8595
2194370 -0.00567313 -0.00128932 -0.00245839 5.45248 16.0671 -60.8867
2194380 -0.00561811 -0.00197616 -0.00272371 5.39481 16.0512 -60.912
2194390 -0.00488797 -0.00311422 -0.00304543 5.34239 16.0258 -60.9413
2194400 -0.00443722 -0.00356503 -0.00272831 5.29583 15.9913 -60.9707
2194410 -0.00370107 -0.00276136 -0.00190039 5.25474 15.9587 -60.9941
2194420 -0.00276901 -0.00115835 -0.000979581 5.22251 15.9388 -61.0084
2194430 -0.0022047 0.000480628 -0.000302148 5.19803 15.9355 -61.0144
2194440 -0.00176759 0.00220229 -0.000468666 5.17796 15.9488 -61.0174
2194450 -0.00103885 0.00385026 -0.00110035 5.16374 15.9794 -61.0255
2194460 -0.000100735 0.00494321 -0.000955715 5.15781 16.0238 -61.0366
2194470 0.00127504 0.00565586 -0.000346779 5.16319 16.0772 -61.043
2194480 0.0030123 0.00526503 -1.53707e-05 5.18465 16.1333 -61.0446
2194490 0.00407925 0.00320318 0.000416904 5.22126 16.1767 -61.043
2194500 0.00336343 0.000569298 0.00164365 5.26009 16.1955 -61.0335
2194510 0.00153422 -0.00167984 0.00361619 5.28471 16.1894 -61.0076
2194520 0.000176892 -0.00318017 0.0054015 5.29259 16.1644 -60.9618
2194530 -0.000305337 -0.00394995 0.0059161 5.29099 16.1282 -60.9037
2194540 0.000558517 -0.00333226 0.00467838 5.29124 16.0899 -60.8497
2194550 0.00168241 -0.000775046 0.00326158 5.30297 16.0684 -60.8105
2194560 0.00213922 0.00215523 0.00226026 5.32238 16.0755 -60.7831
2194570 0.00258313 0.00433853 0.00159196 5.34592 16.1089 -60.7642
2194580 0.00313151 0.00515158 0.00117567 5.37424 16.1577 -60.7503
2194590 0.00423108 0.00492209 0.000837675 5.41061 16.2081 -60.7406
2194600 0.00541932 0.0050187 0.000960219 5.45912 16.2578 -60.7319
2194610 0.00581803 0.00437696 0.00129884 5.51643 16.3058 -60.7207
2194620 0.00449752 0.00285094 0.00149593 5.56965 16.3424 -60.7062
2194630 0.00179356 0.000634297 0.000882568 5.60158 16.3606 -60.6939
2194640 -0.000553789 -0.00236913 0.00069668 5.60681 16.3522 -60.687
2194650 -0.00137481 -0.0046488 0.00135142 5.59575 16.3156 -60.6769
2194660 -0.00119247 -0.00477175 0.00125199 5.58274 16.2668 -60.6625
2194670 -0.00131325 -0.00374708 -0.000373852 5.57078 16.2239 -60.6572
2194680 -0.00212504 -0.00247306 -0.00201321 5.55394 16.1924 -60.67
2194690 -0.0022623 -0.00062391 -0.00259038 5.53049 16.1766 -60.6937
2194700 -0.000444109 0.00116624 -0.00303044 5.51565 16.1796 -60.7215
2194710 0.00165509 0.00225593 -0.00368625 5.52241 16.1977 -60.755
2194720 0.00271435 0.00241353 -0.00439235 5.5451 16.2214 -60.7954
2194730 0.00279496 0.00261668 -0.00500187 5.57359 16.2463 -60.8426
2194740 0.00183414 0.00264538 -0.00528583 5.59745 16.2731 -60.8943
2194750 0.000351703 0.00214113 -0.0052306 5.60851 16.2973 -60.9473
2194760 -0.000885172 0.00163398 -0.00461449 5.60542 16.3161 -60.997
2194770 -0.0019907 0.00109135 -0.00355389 5.59131 16.3299 -61.0381
2194780 -0.00346973 0.000555614 -0.00223731 5.56416 16.3378 -61.0672
2194790 -0.00459991 0.000931542 -0.00107526 5.52316 16.3442 -61.0833
2194800 -0.00509545 0.00193702 -0.000953629 5.47437 16.3586 -61.0923
2194810 -0.00541825 0.00273037 -0.00196989 5.42173 16.3819 -61.1062
2194820 -0.00558933 0.0041103 -0.00345188 5.36648 16.4155 -61.1331
2194830 -0.00528273 0.00552253 -0.00474108 5.31152 16.4642 -61.1747
2194840 -0.00426132 0.00608081 -0.00503088 5.26325 16.5227 -61.2244
2194850 -0.00267823 0.00679278 -0.00479612 5.22813 16.5866 -61.2738
2194860 -0.00101695 0.00787678 -0.00417989 5.21015 16.6598 -61.3189
2194870 -0.000557181 0.00874546 -0.00354506 5.20355 16.7435 -61.3573
2194880 -0.00116838 0.00839055 -0.00332547 5.19542 16.8307 -61.3913
2194890 -0.00220774 0.00591261 -0.00348082 5.17888 16.9039 -61.4251
2194900 -0.00339015 0.00310237 -0.00332469 5.15072 16.948 -61.4599
2194910 -0.00390621 0.0014853 -0.00227101 5.11318 16.9701 -61.4885
2194920 -0.00274322 0.000535117 -0.000565427 5.07835 16.9798 -61.5031
2194930 -0.000144682 0.000122206 0.00114292 5.06316 16.9825 -61.4999
2194940 0.00264999 0.000596017 0.00261427 5.07614 16.9853 -61.481
2194950 0.00420686 0.00140468 0.00368849 5.11198 16.9956 -61.4488
2194960 0.00369847 0.00179824 0.00354859 5.15327 17.0119 -61.4115
2194970 0.00161065 0.00116885 0.00254923 5.18078 17.0283 -61.3805
2194980 -0.00121524 -0.000708294 0.000868436 5.18293 17.0307 -61.363
2194990 -0.00337555 -0.00160889 -0.000555074 5.15876 17.0177 -61.3621
2195000 -0.00376729 -0.000883192 -0.00133008 5.12138 17.0038 -61.372
2195010 -0.00261108 0.00135318 -0.0014724 5.0887 17.0053 -61.3867
2195020 -0.00122304 0.00365251 -0.000806692 5.06979 17.031 -61.3986
2195030 -0.00034645 0.00482195 0.000180698 5.06258 17.0744 -61.4018
2195040 -0.000353723 0.00519088 0.000810409 5.05974 17.1248 -61.3962
2195050 -0.000752843 0.00526645 0.0010005 5.05429 17.1774 -61.3871
2195060 -0.0010518 0.00484305 0.00116255 5.045 17.2283 -61.3763
2195070 -0.00076338 0.00431535 0.00164564 5.03515 17.274 -61.3627
2195080 0.000771514 0.00391963 0.00245459 5.03402 17.3151 -61.3422
2195090 0.00298886 0.00347711 0.00302774 5.05298 17.3522 -61.3145
2195100 0.00429986 0.00299005 0.00333401 5.09059 17.3845 -61.2825
2195110 0.00455978 0.00256187 0.00329991 5.13535 17.4122 -61.249
2195120 0.00444528 0.00180741 0.00314896 5.18087 17.4348 -61.2168
2195130 0.00311197 -7.6107e-05 0.00261729 5.22002 17.4444 -61.1874
2195140 0.000704232 -0.00238133 0.00151804 5.23957 17.4316 -61.1663
2195150 -0.00223663 -0.00360905 0.000142787 5.23195 17.4009 -61.1582
2195160 -0.00392336 -0.00476731 -0.000144251 5.19955 17.3596 -61.1594
2195170 -0.00432412 -0.00602672 0.000144059 5.15753 17.3049 -61.1593
2195180 -0.00391185 -0.00587809 0.000389874 5.11588 17.244 -61.1567
2195190 -0.00328727 -0.00495832 0.000800184 5.07998 17.19 -61.151
2195200 -0.00341645 -0.00515615 0.00135491 5.04769 17.141 -61.1402
2195210 -0.00501564 -0.00685037 0.00176285 5.00648 17.0815 -61.1245
2195220 -0.00704276 -0.00755621 0.00196407 4.94615 17.0077 -61.1053
2195230 -0.00837678 -0.0069788 0.00158332 4.86764 16.9346 -61.0876
2195240 -0.00737715 -0.00654857 0.00201618 4.78675 16.8678 -61.0706
2195250 -0.00493639 -0.00728495 0.00322005 4.72496 16.7993 -61.0449
2195260 -0.00325299 -0.00772287 0.00486915 4.6853 16.7233 -61.0044
2195270 -0.00261327 -0.00760226 0.00570047 4.65628 16.6467 -60.9506
2195280 -0.00205269 -0.00730426 0.00558335 4.63304 16.5718 -60.8936
2195290 -0.00158622 -0.00651631 0.00558101 4.61462 16.5023 -60.8383
2195300 -0.000458192 -0.00570053 0.00573599 4.60373 16.4415 -60.7814
2195310 0.00105945 -0.00509473 0.00539292 4.60678 16.3876 -60.7254
2195320 0.00226752 -0.00442617 0.00487038 4.62381 16.3398 -60.6741
2195330 0.00296108 -0.00361284 0.00431862 4.65049 16.2997 -60.6279
2195340 0.00271172 -0.00362708 0.00309786 4.67986 16.2646 -60.59
2195350 0.0016129 -0.00425048 0.00084476 4.70178 16.2249 -60.5696
2195360 0.000428528 -0.00393484 -0.00141106 4.71206 16.1831 -60.573
2195370 -0.00105503 -0.00301523 -0.00279861 4.70915 16.1481 -60.5949
2195380 -0.00212423 -0.00154683 -0.00333013 4.69236 16.1247 -60.6261
2195390 -0.0020408 0.000337341 -0.00340032 4.6706 16.1185 -60.6599
2195400 -0.0012025 0.0020825 -0.00389739 4.65417 16.1311 -60.6956
2195410 -0.000551299 0.00287101 -0.0049587 4.64568 16.1567 -60.74
2195420 0.000112248 0.00306085 -0.0051042 4.64328 16.1865 -60.7915
2195430 0.000809903 0.00345161 -0.00421439 4.64799 16.2187 -60.8384
2195440 0.00134543 0.0043169 -0.00356385 4.65904 16.2573 -60.8768
2195450 0.00154179 0.00489048 -0.00336553 4.67361 16.3041 -60.9113
2195460 0.00147873 0.003741 -0.00356369 4.68923 16.349 -60.9453
2195470 0.00122315 0.00230556 -0.00430552 4.70234 16.3778 -60.9844
2195480 0.00102005 0.00295271 -0.00526555 4.7139 16.4028 -61.0323
2195490 0.00120388 0.00445534 -0.00508501 4.72407 16.4395 -61.0859
2195500 0.00206938 0.00561782 -0.00278457 4.74048 16.4907 -61.1265
2195510 0.00240524 0.00595988 -8.1382e-05 4.76349 16.549 -61.1404
2195520 0.00243123 0.00586492 0.00185412 4.78742 16.6085 -61.1309
2195530 0.00328077 0.00559127 0.00321307 4.81502 16.6656 -61.1052
2195540 0.00473238 0.00591978 0.00405709 4.8552 16.7224 -61.0683
2195550 0.00564127 0.00665355 0.00421755 4.90764 16.7856 -61.0264
2195560 0.00554745 0.00624871 0.00401465 4.96497 16.8516 -60.9851
2195570 0.00397737 0.00435764 0.00351883 5.01311 16.9053 -60.947
2195580 0.00296766 0.00289926 0.0022705 5.04685 16.9403 -60.9172
2195590 0.00266188 0.00301382 0.0004138 5.07468 16.9689 -60.9039
2195600 0.00255489 0.00308276 -0.000423701 5.10087 17.0003 -60.9054
2195610 0.00170551 0.00177003 -1.02674e-05 5.12323 17.0257 -60.9081
2195620 5.12344e-05 -0.000259984 0.000476739 5.13211 17.0333 -60.9054
2195630 -0.00116744 -0.00162919 0.000558205 5.1259 17.0228 -60.9
2195640 -0.0019396 -0.00146235 0.000617175 5.11035 17.0058 -60.8944
2195650 -0.00315973 0.000354731 0.00136682 5.08546 16.9991 -60.8853
2195660 -0.00448905 0.00283824 0.00290947 5.04668 17.015 -60.864
2195670 -0.00511753 0.00532714 0.00367311 4.99826 17.0561 -60.8301
2195680 -0.00574593 0.00671486 0.00415055 4.94433 17.1178 -60.7916
2195690 -0.00684062 0.00680457 0.00531954 4.88145 17.186 -60.7445
2195700 -0.00716792 0.00645923 0.00660834 4.81017 17.2526 -60.6849
2195710 -0.00617078 0.00559812 0.0077512 4.74276 17.3134 -60.6128
2195720 -0.00525803 0.00428662 0.00833395 4.6865 17.3632 -60.5317
2195730 -0.00578741 0.00228629 0.00794188 4.63248 17.3966 -60.4494
2195740 -0.0068624 0.000472453 0.00656799 4.5688 17.4095 -60.3763
2195750 -0.006171 -0.000370771 0.00497726 4.50126 17.4095 -60.3184
2195760 -0.00335493 -0.000817252 0.00236666 4.45283 17.4033 -60.2805
2195770 -0.000768099 -0.0009379 -0.000977574 4.43315 17.3943 -60.2734
2195780 0.000600264 -0.00110436 -0.00377267 4.43335 17.3843 -60.2983
2195790 0.00068236 -0.00134852 -0.00494471 4.44091 17.3718 -60.3432
2195800 -0.000445905 -0.000664614 -0.00508274 4.44288 17.3605 -60.3938
2195810 -0.0019463 0.00175002 -0.00493245 4.43079 17.3645 -60.4441
2195820 -0.0029625 0.00464052 -0.00468877 4.40565 17.3972 -60.492
2195830 -0.0032918 0.00578242 -0.00504632 4.37388 17.4514 -60.5399
2195840 -0.00339895 0.00417435 -0.00595892 4.34055 17.5035 -60.5949
2195850 -0.00375646 0.00113104 -0.00642007 4.30493 17.5299 -60.6576
2195860 -0.00389358 -0.00120262 -0.00585444 4.26621 17.529 -60.7196
2195870 -0.00342913 -0.00312128 -0.00536875 4.229 17.5069 -60.775
2195880 -0.00250158 -0.00423951 -0.00596567 4.19939 17.4694 -60.8308
2195890 -0.00188874 -0.00494286 -0.00688897 4.17765 17.4234 -60.8953
2195900 -0.0011713 -0.00550359 -0.00745782 4.16203 17.371 -60.9674
2195910 2.00035e-05 -0.00575346 -0.00770568 4.15584 17.3143 -61.0434
2195920 0.00159038 -0.00515549 -0.00771779 4.16376 17.2588 -61.121
2195930 0.00277836 -0.00366029 -0.00660496 4.18637 17.2143 -61.1937
2195940 0.00305936 -0.00242568 -0.00491139 4.21615 17.1847 -61.2511
2195950 0.00294391 -0.00203624 -0.00397057 4.2464 17.1627 -61.2946
2195960 0.00239524 -0.00124272 -0.00345784 4.27347 17.1454 -61.3319
2195970 0.00180128 0.000449015 -0.00297597 4.29414 17.141 -61.3637
2195980 0.001864 0.00220256 -0.00317959 4.31179 17.1545 -61.394
2195990 0.00221829 0.00341639 -0.00356263 4.33254 17.1833 -61.4278
2196000 0.00176382 0.00361194 -0.00376071 4.35318 17.2194 -61.4645
2196010 0.00106 0.00291335 -0.00403464 4.367 17.2526 -61.5033
2196020 0.0009451 0.00199141 -0.0045979 4.37643 17.2768 -61.5463
2196030 0.00143869 0.00181495 -0.00501751 4.38799 17.295 -61.5947
2196040 0.00189539 0.00239583 -0.00505495 4.4051 17.3157 -61.6452
2196050 0.0016754 0.00269725 -0.00533136 4.42355 17.3419 -61.6967
2196060 0.000988942 0.00219494 -0.00585629 4.43699 17.3669 -61.7527
2196070 0.000573467 0.00168767 -0.00609667 4.4443 17.3858 -61.8129
2196080 0.000404222 0.00199858 -0.00544883 4.44952 17.4036 -61.8718
2196090 -0.000928801 0.00251949 -0.00322455 4.44834 17.4264 -61.9163
2196100 -0.00349892 0.00304822 -0.000321424 4.4266 17.4541 -61.9341
2196110 -0.00575776 0.00270386 0.00141205 4.37955 17.4848 -61.9265
2196120 -0.00686281 -0.000800736 0.000404314 4.31517 17.4968 -61.9155
2196130 -0.00601218 -0.0039668 -0.000710065 4.2492 17.4697 -61.9189
2196140 -0.00450508 -0.00314942 0.000956605 4.19681 17.4321 -61.9196
2196150 -0.00339554 -0.0022655 0.00248452 4.15798 17.4062 -61.9007
2196160 -0.00342093 -0.00221307 0.00291893 4.12463 17.3838 -61.8736
2196170 -0.003275 -0.00185808 0.00302693 4.09039 17.3631 -61.8435
2196180 -0.00253067 -0.00107997 0.00317857 4.06128 17.3481 -61.8128
2196190 -0.00194713 -0.000387456 0.00365247 4.0391 17.341 -61.7788
2196200 -0.00159079 0.000302112 0.00383818 4.02159 17.3404 -61.7407
2196210 -0.00126918 0.00129826 0.00319163 4.00714 17.3483 -61.7049
2196220 -0.000966977 0.00179542 0.00222239 3.99635 17.3648 -61.678
2196230 -0.00141357 0.000574959 0.00163767 3.98502 17.3781 -61.6589
2196240 -0.00182103 -0.000935603 0.0012108 3.96818 17.3752 -61.6449
2196250 -0.00124781 -0.00104963 0.000877387 3.95219 17.3645 -61.6344
2196260 -0.000772622 -0.00082733 0.000905376 3.94284 17.3553 -61.626
2196270 -0.00114819 -0.00103945 0.00103006 3.93364 17.3462 -61.6159
2196280 -0.0013869 -0.00100148 0.000267687 3.92043 17.3355 -61.6085
2196290 -0.00101409 -0.000669066 -0.00136426 3.90802 17.3273 -61.6137
2196300 -0.000251625 -0.000945614 -0.0025047 3.90137 17.3199 -61.6339
2196310 0.00097056 -0.00147415 -0.00308598 3.90453 17.3073 -61.6618
2196320 0.00263335 -0.000984915 -0.00422046 3.9223 17.2943 -61.6977
2196330 0.00405831 -0.000136382 -0.00537731 3.95649 17.2887 -61.7464
2196340 0.00440339 0.000514684 -0.0054538 3.99963 17.2907 -61.8013
2196350 0.00440124 0.00155484 -0.00501783 4.0434 17.3003 -61.8538
2196360 0.00505717 0.00275888 -0.00514458 4.09001 17.3226 -61.9037
2196370 0.00613571 0.00299353 -0.00579221 4.14607 17.352 -61.9586
2196380 0.00635546 0.00268068 -0.00563777 4.2098 17.3809 -62.0167
2196390 0.00523175 0.00202796 -0.00468641 4.26857 17.4042 -62.0687
2196400 0.0035784 0.00191529 -0.0029516 4.31269 17.4234 -62.1079
2196410 0.0021833 0.00219432 -0.000650484 4.34103 17.444 -62.1254
2196420 0.00119538 0.00137748 -0.000107813 4.3579 17.4634 -62.1272
2196430 0.000186957 -0.000203237 -0.000833439 4.36449 17.4687 -62.1319
2196440 -7.77242e-05 -0.000344778 -0.000720873 4.36447 17.4646 -62.1408
2196450 -0.000102686 0.000360546 3.00732e-05 4.36352 17.4646 -62.1442
2196460 -1.45249e-05 0.000884175 0.00103552 4.3629 17.471 -62.1395
2196470 -8.92702e-05 0.00161376 0.00249726 4.36265 17.483 -62.1218
2196480 -0.000457245 0.00291929 0.00351411 4.36007 17.5052 -62.0912
2196490 -0.000640295 0.00441026 0.00420242 4.35408 17.5421 -62.0525
2196500 -6.06637e-05 0.00524317 0.00450287 4.3499 17.591 -62.0085
2196510 0.000933118 0.00574739 0.00399024 4.35431 17.6461 -61.965
2196520 0.00164721 0.00538449 0.00246411 4.36755 17.7031 -61.9323
2196530 0.0019157 0.00368414 0.00101775 4.38575 17.7488 -61.9154
2196540 0.00271128 0.00257613 3.48415e-05 4.40728 17.7795 -61.9099
2196550 0.00508398 0.00189053 -0.00175063 4.44587 17.8011 -61.9181
2196560 0.00669208 0.00292021 -0.00260024 4.50619 17.8235 -61.9415
2196570 0.00659532 0.00493108 -0.00185796 4.57375 17.8628 -61.9647
2196580 0.00611054 0.00670675 -0.000754208 4.63697 17.9211 -61.9776
2196590 0.005823 0.00801181 1.81658e-05 4.69679 17.9955 -61.981
2196600 0.00496461 0.0076489 0.000703605 4.75147 18.0757 -61.9776
2196610 0.00331621 0.00538453 0.00155782 4.79326 18.1421 -61.966
2196620 0.00185529 0.00222005 0.00131348 4.81854 18.1804 -61.9504
2196630 0.000927598 -0.000852032 0.000443498 4.83224 18.1869 -61.9418
2196640 2.75702e-05 -0.00348784 0.000181874 4.83713 18.1649 -61.9393
2196650 -0.00118068 -0.00606314 0.000234966 4.83185 18.1172 -61.9373
2196660 -0.00310201 -0.00814997 0.000796618 4.8109 18.0451 -61.9329
2196670 -0.0043708 -0.00835085 0.00222099 4.77175 17.9605 -61.9185
2196680 -0.00289368 -0.00512141 0.00479376 4.73331 17.8897 -61.8843
2196690 -0.000615414 -0.000438181 0.00636622 4.7165 17.8634 -61.8261
2196700 0.000345054 0.00128738 0.00575087 4.71607 17.8705 -61.7645
2196710 0.000967269 -0.000270143 0.00445025 4.72245 17.8782 -61.7134
2196720 0.00166793 -0.00380815 0.00352315 4.73581 17.8584 -61.674
2196730 0.00195849 -0.00679365 0.00275719 4.75438 17.804 -61.6424
2196740 0.00161585 -0.00792153 0.0019219 4.77292 17.729 -61.6193
